category,prefix_offset_decimal,prefix_offset_hex,string_offset_decimal,string_offset_hex,prefix_size,prefix_hex,length,string_end_hex,before_hex,after_hex,value
entity_selector,11612992,0xB13340,11612993,0xB13341,1,13,19,0xB13354,01 02 04 02 11 00 03 D7 AE F4 89 07 BD F1 EE 94 05 C9 D2 B2 F3 0D 0A 00 A8 0F 0E F6 02 0C 0C 01,04 20 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E,ModifierOwnerEntity
other,11613012,0xB13354,11613013,0xB13355,1,04,4,0xB13359,F3 0D 0A 00 A8 0F 0E F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B, MAv
mechanic_symbol,11613013,0xB13355,11613014,0xB13356,1,20,32,0xB13376,0D 0A 00 A8 0F 0E F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66,MAvatar_BlackSwan_00_DOT_Enhance
entity_selector,11613055,0xB1337F,11613056,0xB13380,1,13,19,0xB13393,6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01,67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45,ModifierOwnerEntity
resource,11613056,0xB13380,11613057,0xB13381,1,4D,77,0xB133CE,61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13,42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64,odifierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_
resource,11613057,0xB13381,11613058,0xB13382,1,6F,111,0xB133F1,63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D,63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,difierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advan
resource,11613058,0xB13382,11613059,0xB13383,1,64,100,0xB133E7,6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F,5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D,ifierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit
resource,11613059,0xB13383,11613060,0xB13384,1,69,105,0xB133ED,53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64,64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65,fierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_A
resource,11613060,0xB13384,11613061,0xB13385,1,66,102,0xB133EB,77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69,5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66,ierOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1
resource,11613061,0xB13385,11613062,0xB13386,1,69,105,0xB133EF,61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66,61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F,erOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Adv
resource,11613062,0xB13386,11613063,0xB13387,1,65,101,0xB133EC,6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69,41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69,rOwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_
resource,11613063,0xB13387,11613064,0xB13388,1,72,114,0xB133FA,5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65,62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E,OwnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefa
resource,11613064,0xB13388,11613065,0xB13389,1,4F,79,0xB133D8,30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72,30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65,wnerEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_
resource,11613066,0xB1338A,11613067,0xB1338B,1,6E,110,0xB133F9,5F 44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77,61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,erEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.pref
resource,11613067,0xB1338B,11613068,0xB1338C,1,65,101,0xB133F1,44 4F 54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,rEntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advan
resource,11613069,0xB1338D,11613070,0xB1338E,1,45,69,0xB133D3,54 5F 45 6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72,53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65,ntitygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_Black
resource,11613072,0xB13390,11613073,0xB13391,1,69,105,0xB133FA,6E 68 61 6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74,62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E,tygEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefa
resource,11613075,0xB13393,11613076,0xB13394,1,67,103,0xB133FB,6E 63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45,Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefab
resource,11613076,0xB13394,11613077,0xB13395,1,45,69,0xB133DA,63 65 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67,5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61,ffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00
resource,11613083,0xB1339B,11613084,0xB1339C,1,2F,47,0xB133CB,80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73,61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31,Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avat
resource,11613084,0xB1339C,11613085,0xB1339D,1,45,69,0xB133E2,01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F,54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80,ff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DO
resource,11613088,0xB133A0,11613089,0xB133A1,1,50,80,0xB133F1,4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F,63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,refab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advan
resource,11613094,0xB133A6,11613095,0xB133A7,1,2F,47,0xB133D6,65 72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62,6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70,Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwa
resource,11613095,0xB133A7,11613096,0xB133A8,1,45,69,0xB133ED,72 4F 77 6E 65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F,64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65,ff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_A
resource,11613099,0xB133AB,11613100,0xB133AC,1,41,65,0xB133ED,65 72 45 6E 74 69 74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F,64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65,vatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_A
resource,11613105,0xB133B1,11613106,0xB133B2,1,2F,47,0xB133E1,74 79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72,4F 54 5F 48 69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84,Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_D
resource,11613106,0xB133B2,11613107,0xB133B3,1,45,69,0xB133F8,79 67 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F,66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74,ff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.pre
resource,11613110,0xB133B6,11613111,0xB133B7,1,42,66,0xB133F9,66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F,61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,lackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.pref
resource,11613120,0xB133C0,11613121,0xB133C1,1,30,48,0xB133F1,50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F,63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,0/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advan
resource,11613121,0xB133C1,11613122,0xB133C2,1,30,48,0xB133F2,72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F 30,65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65,/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanc
other,11613122,0xB133C2,11613123,0xB133C3,1,2F,47,0xB133F2,65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30,65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65,Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanc
entity_selector,11613189,0xB13405,11613190,0xB13406,1,13,19,0xB13419,69 74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01,5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45,ModifierOwnerEntity
resource,11613190,0xB13406,11613191,0xB13407,1,4D,77,0xB13454,74 5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13,42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72,odifierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_
resource,11613191,0xB13407,11613192,0xB13408,1,6F,111,0xB13477,5F 4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D,62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 1F 4D 5F 42,difierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefa
resource,11613192,0xB13408,11613193,0xB13409,1,64,100,0xB1346D,4C 76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F,5F 4C 76 31 2E 70 72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45,ifierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit
resource,11613193,0xB13409,11613194,0xB1340A,1,69,105,0xB13473,76 31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64,72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,fierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.p
resource,11613194,0xB1340A,11613195,0xB1340B,1,66,102,0xB13471,31 5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69,2E 70 72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74,ierOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1
resource,11613195,0xB1340B,11613196,0xB1340C,1,69,105,0xB13475,5F 41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66,66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 1F 4D,erOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.pre
resource,11613196,0xB1340C,11613197,0xB1340D,1,65,101,0xB13472,41 64 76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69,70 72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,rOwnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.
resource,11613198,0xB1340E,11613199,0xB1340F,1,4F,79,0xB1345E,76 61 6E 63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72,30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 E6 10 06 0C 01,wnerEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_
resource,11613201,0xB13411,11613202,0xB13412,1,65,101,0xB13477,63 65 64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 1F 4D 5F 42,rEntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefa
resource,11613203,0xB13413,11613204,0xB13414,1,45,69,0xB13459,64 2E 70 72 65 66 61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72,53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00,ntity^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_Black
resource,11613209,0xB13419,11613210,0xB1341A,1,5E,94,0xB13478,61 62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 1F 4D 5F 42 6C,Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefab
resource,11613210,0xB1341A,11613211,0xB1341B,1,45,69,0xB13460,62 00 02 E4 1B 82 84 80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E,5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 E6 10 06 0C 01 13 4D,ffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00
resource,11613217,0xB13421,11613218,0xB13422,1,2F,47,0xB13451,80 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73,61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31,Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avat
resource,11613218,0xB13422,11613219,0xB13423,1,45,69,0xB13468,01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F,54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F,ff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DO
resource,11613222,0xB13426,11613223,0xB13427,1,50,80,0xB13477,4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F,62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 1F 4D 5F 42,refab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefa
resource,11613228,0xB1342C,11613229,0xB1342D,1,2F,47,0xB1345C,65 72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62,6E 5F 30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 E6 10 06,Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwa
resource,11613229,0xB1342D,11613230,0xB1342E,1,45,69,0xB13473,72 4F 77 6E 65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F,72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,ff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.p
resource,11613233,0xB13431,11613234,0xB13432,1,41,65,0xB13473,65 72 45 6E 74 69 74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F,72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,vatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.p
resource,11613239,0xB13437,11613240,0xB13438,1,2F,47,0xB13467,74 79 5E 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72,4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72,Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_D
resource,11613254,0xB13446,11613255,0xB13447,1,30,48,0xB13477,50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F,62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 1F 4D 5F 42,0/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefa
resource,11613255,0xB13447,11613256,0xB13448,1,30,48,0xB13478,72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F 30,00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 1F 4D 5F 42 6C,/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefab
resource,11613256,0xB13448,11613257,0xB13449,1,2F,47,0xB13478,65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45 66 66 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30,00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 1F 4D 5F 42 6C,Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefab
entity_selector,11613310,0xB1347E,11613311,0xB1347F,1,13,19,0xB13492,30 30 5F 43 61 72 64 5F 44 4F 54 5F 48 69 74 5F 4C 76 31 2E 70 72 65 66 61 62 00 E6 10 06 0C 01,04 1F 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 46 6F 72 62 69 64 45 66 66 65 63 74 46 6C 61,ModifierOwnerEntity
mechanic_symbol,11613331,0xB13493,11613332,0xB13494,1,1F,31,0xB134B3,72 65 66 61 62 00 E6 10 06 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,A8 0F 0E 34 04 04 F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,M_BlackSwan_00_ForbidEffectFlag
entity_selector,11613374,0xB134BE,11613375,0xB134BF,1,13,19,0xB134D2,6E 5F 30 30 5F 46 6F 72 62 69 64 45 66 66 65 63 74 46 6C 61 67 A8 0F 0E 34 04 04 F6 02 0C 0C 01,04 20 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E,ModifierOwnerEntity
other,11613394,0xB134D2,11613395,0xB134D3,1,04,4,0xB134D7,67 A8 0F 0E 34 04 04 F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 C8 01 D4, MAv
mechanic_symbol,11613395,0xB134D3,11613396,0xB134D4,1,20,32,0xB134F4,A8 0F 0E 34 04 04 F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,C8 01 D4 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 20 4D 41 76 61 74,MAvatar_BlackSwan_00_DOT_Enhance
